Year,Month,DayType,HourStart_Pacific,ExportRate_USD_per_kWh
2026,Feb,Weekend/Holiday,7,0.07002
2026,Feb,Weekend/Holiday,8,0.04782
2026,Feb,Weekend/Holiday,9,0.02716
2026,Feb,Weekend/Holiday,10,0.02712
2026,Feb,Weekend/Holiday,11,0.02483
2026,Feb,Weekend/Holiday,12,0.02448
2026,Feb,Weekend/Holiday,13,0.02207
2026,Feb,Weekend/Holiday,14,0.02164
2026,Feb,Weekend/Holiday,15,0.01904
2026,Feb,Weekend/Holiday,16,0.05704
2026,Feb,Weekend/Holiday,17,0.09802
2026,Feb,Weekend/Holiday,18,0.10095
2026,Feb,Weekend/Holiday,19,0.08939
2026,Feb,Weekend/Holiday,20,0.08635
2026,Feb,Weekend/Holiday,21,0.08326
2026,Feb,Weekend/Holiday,22,0.08408
2026,Feb,Weekend/Holiday,23,0.09072
2026,Mar,Weekday,0,0.07369
2026,Mar,Weekday,1,0.07013
2026,Mar,Weekday,2,0.06622
2026,Mar,Weekday,3,0.06564
2026,Mar,Weekday,4,0.06681
2026,Mar,Weekday,5,0.06993
2026,Mar,Weekday,6,0.07220
2026,Mar,Weekday,7,0.06530
2026,Mar,Weekday,8,0.04658
2026,Mar,Weekday,9,0.02194
2026,Mar,Weekday,10,0.01739
2026,Mar,Weekday,11,0.01621
2026,Mar,Weekday,12,0.01648
2026,Mar,Weekday,13,0.01248
2026,Mar,Weekday,14,0.01092
2026,Mar,Weekday,15,0.01197
2026,Mar,Weekday,16,0.02296
2026,Mar,Weekday,17,0.05651
2026,Mar,Weekday,18,0.08126
2026,Mar,Weekday,19,0.08015
2026,Mar,Weekday,20,0.07524
2026,Mar,Weekday,21,0.07234
2026,Mar,Weekday,22,0.06820
2026,Mar,Weekday,23,0.06973
2026,Mar,Weekend/Holiday,0,0.06682
2026,Mar,Weekend/Holiday,1,0.06807
2026,Mar,Weekend/Holiday,2,0.06941
2026,Mar,Weekend/Holiday,3,0.07098
2026,Mar,Weekend/Holiday,4,0.06997
2026,Mar,Weekend/Holiday,5,0.06993
2026,Mar,Weekend/Holiday,6,0.06743
2026,Mar,Weekend/Holiday,7,0.06094
2026,Mar,Weekend/Holiday,8,0.00634
2026,Mar,Weekend/Holiday,9,0.00185
2026,Mar,Weekend/Holiday,10,0.00465
2026,Mar,Weekend/Holiday,11,0.00289
2026,Mar,Weekend/Holiday,12,0.00066
2026,Mar,Weekend/Holiday,13,0.00065
2026,Mar,Weekend/Holiday,14,0.00005
2026,Mar,Weekend/Holiday,15,0.00383
2026,Mar,Weekend/Holiday,16,0.01639
2026,Mar,Weekend/Holiday,17,0.03147
2026,Mar,Weekend/Holiday,18,0.07077
2026,Mar,Weekend/Holiday,19,0.07338
2026,Mar,Weekend/Holiday,20,0.07101
2026,Mar,Weekend/Holiday,21,0.07052
2026,Mar,Weekend/Holiday,22,0.06865
2026,Mar,Weekend/Holiday,23,0.06488
2026,Apr,Weekday,0,0.07388
2026,Apr,Weekday,1,0.07176
2026,Apr,Weekday,2,0.07678
2026,Apr,Weekday,3,0.07435
2026,Apr,Weekday,4,0.07331
2026,Apr,Weekday,5,0.07635
2026,Apr,Weekday,6,0.06786
2026,Apr,Weekday,7,0.05467
2026,Apr,Weekday,8,0.01252
2026,Apr,Weekday,9,0.00503
2026,Apr,Weekday,10,0.00821
2026,Apr,Weekday,11,0.00729
2026,Apr,Weekday,12,0.00434
2026,Apr,Weekday,13,0.00173
2026,Apr,Weekday,14,0.00087
2026,Apr,Weekday,15,0.00036
2026,Apr,Weekday,16,0.00095
2026,Apr,Weekday,17,0.00475
2026,Apr,Weekday,18,0.07340
2026,Apr,Weekday,19,0.07323
2026,Apr,Weekday,20,0.07250
2026,Apr,Weekday,21,0.07103
2026,Apr,Weekday,22,0.06835
2026,Apr,Weekday,23,0.07451
2026,Apr,Weekend/Holiday,0,0.06429
2026,Apr,Weekend/Holiday,1,0.06498
2026,Apr,Weekend/Holiday,2,0.07209
2026,Apr,Weekend/Holiday,3,0.07629
2026,Apr,Weekend/Holiday,4,0.07265
2026,Apr,Weekend/Holiday,5,0.07377
2026,Apr,Weekend/Holiday,6,0.06707
2026,Apr,Weekend/Holiday,7,0.04491
2026,Apr,Weekend/Holiday,8,0.00155
2026,Apr,Weekend/Holiday,9,0.00179
2026,Apr,Weekend/Holiday,10,0.00748
2026,Apr,Weekend/Holiday,11,0.00444
2026,Apr,Weekend/Holiday,12,0.00077
2026,Apr,Weekend/Holiday,13,0.00005
2026,Apr,Weekend/Holiday,14,0.00005
2026,Apr,Weekend/Holiday,15,0.00003
2026,Apr,Weekend/Holiday,16,0.00003
2026,Apr,Weekend/Holiday,17,0.00269
2026,Apr,Weekend/Holiday,18,0.06838
2026,Apr,Weekend/Holiday,19,0.07823
2026,Apr,Weekend/Holiday,20,0.06647
2026,Apr,Weekend/Holiday,21,0.06734
2026,Apr,Weekend/Holiday,22,0.06593
2026,Apr,Weekend/Holiday,23,0.06801
2026,May,Weekday,0,0.07698
2026,May,Weekday,1,0.07293
2026,May,Weekday,2,0.07547
2026,May,Weekday,3,0.08055
2026,May,Weekday,4,0.08003
2026,May,Weekday,5,0.07381
2026,May,Weekday,6,0.06596
2026,May,Weekday,7,0.06179
2026,May,Weekday,8,0.02174
2026,May,Weekday,9,0.01219
2026,May,Weekday,10,0.01338
2026,May,Weekday,11,0.01022
2026,May,Weekday,12,0.00975
2026,May,Weekday,13,0.01082
2026,May,Weekday,14,0.00923
2026,May,Weekday,15,0.00873
2026,May,Weekday,16,0.01162
2026,May,Weekday,17,0.03207
2026,May,Weekday,18,0.08018
2026,May,Weekday,19,0.08549
2026,May,Weekday,20,0.07465
2026,May,Weekday,21,0.07308
2026,May,Weekday,22,0.07435
2026,May,Weekday,23,0.07539
2026,May,Weekend/Holiday,0,0.06773
2026,May,Weekend/Holiday,1,0.06934
2026,May,Weekend/Holiday,2,0.07908
2026,May,Weekend/Holiday,3,0.07860
2026,May,Weekend/Holiday,4,0.07590
2026,May,Weekend/Holiday,5,0.06893
2026,May,Weekend/Holiday,6,0.06639
2026,May,Weekend/Holiday,7,0.03180
2026,May,Weekend/Holiday,8,0.00440
2026,May,Weekend/Holiday,9,0.00452
2026,May,Weekend/Holiday,10,0.00427
2026,May,Weekend/Holiday,11,0.00500
2026,May,Weekend/Holiday,12,0.00453
2026,May,Weekend/Holiday,13,0.00389
2026,May,Weekend/Holiday,14,0.00006
2026,May,Weekend/Holiday,15,0.00005
2026,May,Weekend/Holiday,16,0.00005
2026,May,Weekend/Holiday,17,0.00068
2026,May,Weekend/Holiday,18,0.05690
2026,May,Weekend/Holiday,19,0.08358
2026,May,Weekend/Holiday,20,0.07647
2026,May,Weekend/Holiday,21,0.07430
2026,May,Weekend/Holiday,22,0.07413
2026,May,Weekend/Holiday,23,0.07555
2026,Jun,Weekday,0,0.07512
2026,Jun,Weekday,1,0.07303
2026,Jun,Weekday,2,0.06996
2026,Jun,Weekday,3,0.07316
2026,Jun,Weekday,4,0.07085
2026,Jun,Weekday,5,0.06983
2026,Jun,Weekday,6,0.06604
2026,Jun,Weekday,7,0.06047
2026,Jun,Weekday,8,0.04225
2026,Jun,Weekday,9,0.03571
2026,Jun,Weekday,10,0.03381
2026,Jun,Weekday,11,0.02949
2026,Jun,Weekday,12,0.02934
2026,Jun,Weekday,13,0.03069
2026,Jun,Weekday,14,0.03540
2026,Jun,Weekday,15,0.03045
2026,Jun,Weekday,16,0.03415
2026,Jun,Weekday,17,0.04654
2026,Jun,Weekday,18,0.08871
2026,Jun,Weekday,19,0.08996
2026,Jun,Weekday,20,0.08544
2026,Jun,Weekday,21,0.08199
2026,Jun,Weekday,22,0.07611
2026,Jun,Weekday,23,0.07011
2026,Jun,Weekend/Holiday,0,0.07107
2026,Jun,Weekend/Holiday,1,0.06897
2026,Jun,Weekend/Holiday,2,0.06898
2026,Jun,Weekend/Holiday,3,0.06934
2026,Jun,Weekend/Holiday,4,0.06657
2026,Jun,Weekend/Holiday,5,0.08273
2026,Jun,Weekend/Holiday,6,0.06883
2026,Jun,Weekend/Holiday,7,0.05689
2026,Jun,Weekend/Holiday,8,0.01765
2026,Jun,Weekend/Holiday,9,0.01310
2026,Jun,Weekend/Holiday,10,0.01762
2026,Jun,Weekend/Holiday,11,0.01121
2026,Jun,Weekend/Holiday,12,0.01223
2026,Jun,Weekend/Holiday,13,0.00710
2026,Jun,Weekend/Holiday,14,0.00905
2026,Jun,Weekend/Holiday,15,0.00926
2026,Jun,Weekend/Holiday,16,0.01016
2026,Jun,Weekend/Holiday,17,0.02157
2026,Jun,Weekend/Holiday,18,0.07049
2026,Jun,Weekend/Holiday,19,0.09358
2026,Jun,Weekend/Holiday,20,0.08104
2026,Jun,Weekend/Holiday,21,0.07687
2026,Jun,Weekend/Holiday,22,0.07607
2026,Jun,Weekend/Holiday,23,0.07204
2026,Jul,Weekday,0,0.07172
2026,Jul,Weekday,1,0.07227
2026,Jul,Weekday,2,0.06946
2026,Jul,Weekday,3,0.07030
2026,Jul,Weekday,4,0.06770
2026,Jul,Weekday,5,0.06760
2026,Jul,Weekday,6,0.07064
2026,Jul,Weekday,7,0.06745
2026,Jul,Weekday,8,0.06440
2026,Jul,Weekday,9,0.05766
2026,Jul,Weekday,10,0.05887
2026,Jul,Weekday,11,0.05677
2026,Jul,Weekday,12,0.05273
2026,Jul,Weekday,13,0.09040
2026,Jul,Weekday,14,0.17744
2026,Jul,Weekday,15,0.22669
2026,Jul,Weekday,16,0.22881
2026,Jul,Weekday,17,0.28366
2026,Jul,Weekday,18,0.23210
2026,Jul,Weekday,19,0.23452
2026,Jul,Weekday,20,0.09304
2026,Jul,Weekday,21,0.08354
2026,Jul,Weekday,22,0.07996
2026,Jul,Weekday,23,0.07360
2026,Jul,Weekend/Holiday,0,0.07813
2026,Jul,Weekend/Holiday,1,0.07214
2026,Jul,Weekend/Holiday,2,0.06971
2026,Jul,Weekend/Holiday,3,0.06956
2026,Jul,Weekend/Holiday,4,0.06713
2026,Jul,Weekend/Holiday,5,0.06786
2026,Jul,Weekend/Holiday,6,0.06428
2026,Jul,Weekend/Holiday,7,0.06142
2026,Jul,Weekend/Holiday,8,0.02470
2026,Jul,Weekend/Holiday,9,0.02450
2026,Jul,Weekend/Holiday,10,0.02654
2026,Jul,Weekend/Holiday,11,0.02238
2026,Jul,Weekend/Holiday,12,0.02488
2026,Jul,Weekend/Holiday,13,0.02623
2026,Jul,Weekend/Holiday,14,0.10790
2026,Jul,Weekend/Holiday,15,0.11488
2026,Jul,Weekend/Holiday,16,0.11664
2026,Jul,Weekend/Holiday,17,0.13600
2026,Jul,Weekend/Holiday,18,0.18099
2026,Jul,Weekend/Holiday,19,0.11321
2026,Jul,Weekend/Holiday,20,0.09882
2026,Jul,Weekend/Holiday,21,0.07948
2026,Jul,Weekend/Holiday,22,0.07728
2026,Jul,Weekend/Holiday,23,0.07411
2026,Aug,Weekday,0,0.08673
2026,Aug,Weekday,1,0.08809
2026,Aug,Weekday,2,0.08497
2026,Aug,Weekday,3,0.08150
2026,Aug,Weekday,4,0.08115
2026,Aug,Weekday,5,0.08158
2026,Aug,Weekday,6,0.07813
2026,Aug,Weekday,7,0.06954
2026,Aug,Weekday,8,0.06321
2026,Aug,Weekday,9,0.06225
2026,Aug,Weekday,10,0.06215
2026,Aug,Weekday,11,0.06174
2026,Aug,Weekday,12,0.06184
2026,Aug,Weekday,13,0.06213
2026,Aug,Weekday,14,0.13946
2026,Aug,Weekday,15,0.29952
2026,Aug,Weekday,16,0.39256
2026,Aug,Weekday,17,1.14724
2026,Aug,Weekday,18,1.06614
2026,Aug,Weekday,19,0.97466
2026,Aug,Weekday,20,1.01736
2026,Aug,Weekday,21,0.87751
2026,Aug,Weekday,22,0.86729
2026,Aug,Weekday,23,0.08896
2026,Aug,Weekend/Holiday,0,0.08552
2026,Aug,Weekend/Holiday,1,0.08391
2026,Aug,Weekend/Holiday,2,0.08575
2026,Aug,Weekend/Holiday,3,0.07917
2026,Aug,Weekend/Holiday,4,0.07646
2026,Aug,Weekend/Holiday,5,0.07656
2026,Aug,Weekend/Holiday,6,0.07073
2026,Aug,Weekend/Holiday,7,0.05984
2026,Aug,Weekend/Holiday,8,0.04219
2026,Aug,Weekend/Holiday,9,0.03871
2026,Aug,Weekend/Holiday,10,0.03830
2026,Aug,Weekend/Holiday,11,0.03844
2026,Aug,Weekend/Holiday,12,0.03546
2026,Aug,Weekend/Holiday,13,0.03560
2026,Aug,Weekend/Holiday,14,0.03703
2026,Aug,Weekend/Holiday,15,0.04515
2026,Aug,Weekend/Holiday,16,0.06066
2026,Aug,Weekend/Holiday,17,0.87515
2026,Aug,Weekend/Holiday,18,0.92925
2026,Aug,Weekend/Holiday,19,0.94655
2026,Aug,Weekend/Holiday,20,1.02109
2026,Aug,Weekend/Holiday,21,0.93523
2026,Aug,Weekend/Holiday,22,0.92603
2026,Aug,Weekend/Holiday,23,0.08760
2026,Sep,Weekday,0,0.08958
2026,Sep,Weekday,1,0.08746
2026,Sep,Weekday,2,0.08591
2026,Sep,Weekday,3,0.08231
2026,Sep,Weekday,4,0.08112
2026,Sep,Weekday,5,0.08394
2026,Sep,Weekday,6,0.08145
2026,Sep,Weekday,7,0.06843
2026,Sep,Weekday,8,0.06136
2026,Sep,Weekday,9,0.05756
2026,Sep,Weekday,10,0.05573
2026,Sep,Weekday,11,0.05561
2026,Sep,Weekday,12,0.05560
2026,Sep,Weekday,13,0.05591
2026,Sep,Weekday,14,0.05376
2026,Sep,Weekday,15,0.05354
2026,Sep,Weekday,16,0.07018
2026,Sep,Weekday,17,0.13359
2026,Sep,Weekday,18,0.45231
2026,Sep,Weekday,19,0.58417
2026,Sep,Weekday,20,0.31201
2026,Sep,Weekday,21,0.15166
2026,Sep,Weekday,22,0.15066
2026,Sep,Weekday,23,0.09543
2026,Sep,Weekend/Holiday,0,0.07899
2026,Sep,Weekend/Holiday,1,0.08186
2026,Sep,Weekend/Holiday,2,0.08012
2026,Sep,Weekend/Holiday,3,0.07653
2026,Sep,Weekend/Holiday,4,0.07558
2026,Sep,Weekend/Holiday,5,0.07551
2026,Sep,Weekend/Holiday,6,0.07343
2026,Sep,Weekend/Holiday,7,0.06054
2026,Sep,Weekend/Holiday,8,0.03594
2026,Sep,Weekend/Holiday,9,0.02347
2026,Sep,Weekend/Holiday,10,0.02049
2026,Sep,Weekend/Holiday,11,0.01972
2026,Sep,Weekend/Holiday,12,0.01690
2026,Sep,Weekend/Holiday,13,0.01916
2026,Sep,Weekend/Holiday,14,0.02370
2026,Sep,Weekend/Holiday,15,0.02669
2026,Sep,Weekend/Holiday,16,0.12438
2026,Sep,Weekend/Holiday,17,0.20327
2026,Sep,Weekend/Holiday,18,0.52383
2026,Sep,Weekend/Holiday,19,0.68069
2026,Sep,Weekend/Holiday,20,0.34205
2026,Sep,Weekend/Holiday,21,0.16289
2026,Sep,Weekend/Holiday,22,0.16304
2026,Sep,Weekend/Holiday,23,0.09202
2026,Oct,Weekday,0,0.08615
2026,Oct,Weekday,1,0.08674
2026,Oct,Weekday,2,0.08342
2026,Oct,Weekday,3,0.07932
2026,Oct,Weekday,4,0.07928
2026,Oct,Weekday,5,0.07932
2026,Oct,Weekday,6,0.08358
2026,Oct,Weekday,7,0.07366
2026,Oct,Weekday,8,0.06381
2026,Oct,Weekday,9,0.05820
2026,Oct,Weekday,10,0.05716
2026,Oct,Weekday,11,0.05553
2026,Oct,Weekday,12,0.05496
2026,Oct,Weekday,13,0.05451
2026,Oct,Weekday,14,0.05437
2026,Oct,Weekday,15,0.05418
2026,Oct,Weekday,16,0.05994
2026,Oct,Weekday,17,0.09031
2026,Oct,Weekday,18,0.09303
2026,Oct,Weekday,19,0.09039
2026,Oct,Weekday,20,0.08650
2026,Oct,Weekday,21,0.08191
2026,Oct,Weekday,22,0.08813
2026,Oct,Weekday,23,0.08880
2026,Oct,Weekend/Holiday,0,0.07867
2026,Oct,Weekend/Holiday,1,0.07958
2026,Oct,Weekend/Holiday,2,0.07613
2026,Oct,Weekend/Holiday,3,0.07679
2026,Oct,Weekend/Holiday,4,0.07520
2026,Oct,Weekend/Holiday,5,0.07442
2026,Oct,Weekend/Holiday,6,0.07208
2026,Oct,Weekend/Holiday,7,0.06486
2026,Oct,Weekend/Holiday,8,0.04323
2026,Oct,Weekend/Holiday,9,0.02108
2026,Oct,Weekend/Holiday,10,0.02107
2026,Oct,Weekend/Holiday,11,0.02040
2026,Oct,Weekend/Holiday,12,0.02008
2026,Oct,Weekend/Holiday,13,0.01927
2026,Oct,Weekend/Holiday,14,0.02104
2026,Oct,Weekend/Holiday,15,0.02233
2026,Oct,Weekend/Holiday,16,0.03847
2026,Oct,Weekend/Holiday,17,0.07979
2026,Oct,Weekend/Holiday,18,0.08219
2026,Oct,Weekend/Holiday,19,0.08092
2026,Oct,Weekend/Holiday,20,0.07951
2026,Oct,Weekend/Holiday,21,0.07717
2026,Oct,Weekend/Holiday,22,0.08882
2026,Oct,Weekend/Holiday,23,0.08304
2026,Nov,Weekday,0,0.08359
2026,Nov,Weekday,1,0.08229
2026,Nov,Weekday,2,0.08050
2026,Nov,Weekday,3,0.07937
2026,Nov,Weekday,4,0.08347
2026,Nov,Weekday,5,0.08525
2026,Nov,Weekday,6,0.08165
2026,Nov,Weekday,7,0.07236
2026,Nov,Weekday,8,0.06239
2026,Nov,Weekday,9,0.05975
2026,Nov,Weekday,10,0.05750
2026,Nov,Weekday,11,0.05514
2026,Nov,Weekday,12,0.05416
2026,Nov,Weekday,13,0.04893
2026,Nov,Weekday,14,0.05095
2026,Nov,Weekday,15,0.06410
2026,Nov,Weekday,16,0.09103
2026,Nov,Weekday,17,0.09369
2026,Nov,Weekday,18,0.08797
2026,Nov,Weekday,19,0.08564
2026,Nov,Weekday,20,0.08436
2026,Nov,Weekday,21,0.08613
2026,Nov,Weekday,22,0.08666
2026,Nov,Weekday,23,0.08962
2026,Nov,Weekend/Holiday,0,0.08012
2026,Nov,Weekend/Holiday,1,0.07730
2026,Nov,Weekend/Holiday,2,0.07574
2026,Nov,Weekend/Holiday,3,0.07513
2026,Nov,Weekend/Holiday,4,0.07620
2026,Nov,Weekend/Holiday,5,0.07741
2026,Nov,Weekend/Holiday,6,0.07747
2026,Nov,Weekend/Holiday,7,0.05733
2026,Nov,Weekend/Holiday,8,0.03858
2026,Nov,Weekend/Holiday,9,0.03014
2026,Nov,Weekend/Holiday,10,0.02793
2026,Nov,Weekend/Holiday,11,0.02547
2026,Nov,Weekend/Holiday,12,0.02447
2026,Nov,Weekend/Holiday,13,0.02214
2026,Nov,Weekend/Holiday,14,0.02206
2026,Nov,Weekend/Holiday,15,0.04270
2026,Nov,Weekend/Holiday,16,0.07884
2026,Nov,Weekend/Holiday,17,0.08867
2026,Nov,Weekend/Holiday,18,0.08420
2026,Nov,Weekend/Holiday,19,0.08109
2026,Nov,Weekend/Holiday,20,0.07941
2026,Nov,Weekend/Holiday,21,0.07881
2026,Nov,Weekend/Holiday,22,0.08322
2026,Nov,Weekend/Holiday,23,0.07927
2026,Dec,Weekday,0,0.08577
2026,Dec,Weekday,1,0.08401
2026,Dec,Weekday,2,0.08090
2026,Dec,Weekday,3,0.08152
2026,Dec,Weekday,4,0.08361
2026,Dec,Weekday,5,0.08615
2026,Dec,Weekday,6,0.09603
2026,Dec,Weekday,7,0.08027
2026,Dec,Weekday,8,0.07118
2026,Dec,Weekday,9,0.06702
2026,Dec,Weekday,10,0.06472
2026,Dec,Weekday,11,0.06109
2026,Dec,Weekday,12,0.05728
2026,Dec,Weekday,13,0.05768
2026,Dec,Weekday,14,0.05678
2026,Dec,Weekday,15,0.06736
2026,Dec,Weekday,16,0.09183
2026,Dec,Weekday,17,0.09671
2026,Dec,Weekday,18,0.09623
2026,Dec,Weekday,19,0.08925
2026,Dec,Weekday,20,0.08791
2026,Dec,Weekday,21,0.08743
2026,Dec,Weekday,22,0.08881
2026,Dec,Weekday,23,0.08899
2026,Dec,Weekend/Holiday,0,0.07970
2026,Dec,Weekend/Holiday,1,0.07812
2026,Dec,Weekend/Holiday,2,0.07456
2026,Dec,Weekend/Holiday,3,0.07081
2026,Dec,Weekend/Holiday,4,0.06984
2026,Dec,Weekend/Holiday,5,0.07177
2026,Dec,Weekend/Holiday,6,0.07481
2026,Dec,Weekend/Holiday,7,0.06492
2026,Dec,Weekend/Holiday,8,0.04248
2026,Dec,Weekend/Holiday,9,0.02220
2026,Dec,Weekend/Holiday,10,0.02101
2026,Dec,Weekend/Holiday,11,0.01915
2026,Dec,Weekend/Holiday,12,0.02036
2026,Dec,Weekend/Holiday,13,0.01465
2026,Dec,Weekend/Holiday,14,0.01403
2026,Dec,Weekend/Holiday,15,0.04053
2026,Dec,Weekend/Holiday,16,0.08116
2026,Dec,Weekend/Holiday,17,0.08648
2026,Dec,Weekend/Holiday,18,0.08457
2026,Dec,Weekend/Holiday,19,0.08047
2026,Dec,Weekend/Holiday,20,0.07919
2026,Dec,Weekend/Holiday,21,0.07446
2026,Dec,Weekend/Holiday,22,0.07564
2026,Dec,Weekend/Holiday,23,0.07453
2027,Jan,Weekday,0,0.09082
2027,Jan,Weekday,1,0.08740
2027,Jan,Weekday,2,0.08599
2027,Jan,Weekday,3,0.08475
2027,Jan,Weekday,4,0.08671
2027,Jan,Weekday,5,0.09155
2027,Jan,Weekday,6,0.10447
2027,Jan,Weekday,7,0.08964
2027,Jan,Weekday,8,0.07269
2027,Jan,Weekday,9,0.06654
2027,Jan,Weekday,10,0.06141
2027,Jan,Weekday,11,0.05972
2027,Jan,Weekday,12,0.05822
2027,Jan,Weekday,13,0.05623
2027,Jan,Weekday,14,0.05246
2027,Jan,Weekday,15,0.05898
2027,Jan,Weekday,16,0.08020
2027,Jan,Weekday,17,0.11070
2027,Jan,Weekday,18,0.10395
2027,Jan,Weekday,19,0.09149
2027,Jan,Weekday,20,0.09095
2027,Jan,Weekday,21,0.08924
2027,Jan,Weekday,22,0.09374
2027,Jan,Weekday,23,0.09222
2027,Jan,Weekend/Holiday,0,0.09156
2027,Jan,Weekend/Holiday,1,0.09160
2027,Jan,Weekend/Holiday,2,0.09076
2027,Jan,Weekend/Holiday,3,0.08785
2027,Jan,Weekend/Holiday,4,0.08762
2027,Jan,Weekend/Holiday,5,0.08941
2027,Jan,Weekend/Holiday,6,0.09133
2027,Jan,Weekend/Holiday,7,0.08262
2027,Jan,Weekend/Holiday,8,0.06835
2027,Jan,Weekend/Holiday,9,0.05710
2027,Jan,Weekend/Holiday,10,0.05251
2027,Jan,Weekend/Holiday,11,0.05216
2027,Jan,Weekend/Holiday,12,0.05256
2027,Jan,Weekend/Holiday,13,0.04994
2027,Jan,Weekend/Holiday,14,0.05107
2027,Jan,Weekend/Holiday,15,0.05640
2027,Jan,Weekend/Holiday,16,0.08226
2027,Jan,Weekend/Holiday,17,0.10840
2027,Jan,Weekend/Holiday,18,0.09962
2027,Jan,Weekend/Holiday,19,0.09261
2027,Jan,Weekend/Holiday,20,0.09007
2027,Jan,Weekend/Holiday,21,0.08974
2027,Jan,Weekend/Holiday,22,0.09364
2027,Jan,Weekend/Holiday,23,0.08908
2027,Feb,Weekday,0,0.09166
2027,Feb,Weekday,1,0.09056
2027,Feb,Weekday,2,0.09193
2027,Feb,Weekday,3,0.09351
2027,Feb,Weekday,4,0.09320
2027,Feb,Weekday,5,0.09311
2027,Feb,Weekday,6,0.08873
2027,Feb,Weekday,7,0.08490
2027,Feb,Weekday,8,0.06405
2027,Feb,Weekday,9,0.04397
2027,Feb,Weekday,10,0.03993
2027,Feb,Weekday,11,0.03796
2027,Feb,Weekday,12,0.03467
2027,Feb,Weekday,13,0.03307
2027,Feb,Weekday,14,0.02730
2027,Feb,Weekday,15,0.03044
2027,Feb,Weekday,16,0.06814
2027,Feb,Weekday,17,0.11576
2027,Feb,Weekday,18,0.09730
2027,Feb,Weekday,19,0.09031
2027,Feb,Weekday,20,0.09104
2027,Feb,Weekday,21,0.08747
2027,Feb,Weekday,22,0.09551
2027,Feb,Weekday,23,0.09227
2027,Feb,Weekend/Holiday,0,0.08661
2027,Feb,Weekend/Holiday,1,0.08804
2027,Feb,Weekend/Holiday,2,0.08658
2027,Feb,Weekend/Holiday,3,0.08642
2027,Feb,Weekend/Holiday,4,0.08513
2027,Feb,Weekend/Holiday,5,0.08639
2027,Feb,Weekend/Holiday,6,0.08442
2027,Feb,Weekend/Holiday,7,0.07271
2027,Feb,Weekend/Holiday,8,0.04505
2027,Feb,Weekend/Holiday,9,0.02920
2027,Feb,Weekend/Holiday,10,0.03046
2027,Feb,Weekend/Holiday,11,0.02631
2027,Feb,Weekend/Holiday,12,0.02083
2027,Feb,Weekend/Holiday,13,0.02359
2027,Feb,Weekend/Holiday,14,0.01968
2027,Feb,Weekend/Holiday,15,0.02129
2027,Feb,Weekend/Holiday,16,0.05801
2027,Feb,Weekend/Holiday,17,0.10031
2027,Feb,Weekend/Holiday,18,0.10606
2027,Feb,Weekend/Holiday,19,0.09388
2027,Feb,Weekend/Holiday,20,0.09047
2027,Feb,Weekend/Holiday,21,0.08568
2027,Feb,Weekend/Holiday,22,0.08697
2027,Feb,Weekend/Holiday,23,0.09138
2027,Mar,Weekday,0,0.07888
2027,Mar,Weekday,1,0.07611
2027,Mar,Weekday,2,0.07537
2027,Mar,Weekday,3,0.07607
2027,Mar,Weekday,4,0.07806
2027,Mar,Weekday,5,0.07963
2027,Mar,Weekday,6,0.07509
2027,Mar,Weekday,7,0.06608
2027,Mar,Weekday,8,0.05141
2027,Mar,Weekday,9,0.02248
2027,Mar,Weekday,10,0.01957
2027,Mar,Weekday,11,0.01843
2027,Mar,Weekday,12,0.01831
2027,Mar,Weekday,13,0.01225
2027,Mar,Weekday,14,0.00840
2027,Mar,Weekday,15,0.01315
2027,Mar,Weekday,16,0.02422
2027,Mar,Weekday,17,0.05807
2027,Mar,Weekday,18,0.08691
2027,Mar,Weekday,19,0.08351
2027,Mar,Weekday,20,0.07868
2027,Mar,Weekday,21,0.07681
2027,Mar,Weekday,22,0.07539
2027,Mar,Weekday,23,0.07863
2027,Mar,Weekend/Holiday,0,0.07351
2027,Mar,Weekend/Holiday,1,0.07445
2027,Mar,Weekend/Holiday,2,0.08045
2027,Mar,Weekend/Holiday,3,0.07927
2027,Mar,Weekend/Holiday,4,0.08536
2027,Mar,Weekend/Holiday,5,0.08403
2027,Mar,Weekend/Holiday,6,0.07561
2027,Mar,Weekend/Holiday,7,0.06460
2027,Mar,Weekend/Holiday,8,0.00734
2027,Mar,Weekend/Holiday,9,0.00552
2027,Mar,Weekend/Holiday,10,0.00306
2027,Mar,Weekend/Holiday,11,0.00418
2027,Mar,Weekend/Holiday,12,0.00201
2027,Mar,Weekend/Holiday,13,0.00203
2027,Mar,Weekend/Holiday,14,0.00005
2027,Mar,Weekend/Holiday,15,0.00005
2027,Mar,Weekend/Holiday,16,0.01473
2027,Mar,Weekend/Holiday,17,0.03006
2027,Mar,Weekend/Holiday,18,0.07954
2027,Mar,Weekend/Holiday,19,0.08409
2027,Mar,Weekend/Holiday,20,0.07455
2027,Mar,Weekend/Holiday,21,0.07731
2027,Mar,Weekend/Holiday,22,0.07926
2027,Mar,Weekend/Holiday,23,0.07462
2027,Apr,Weekday,0,0.07980
2027,Apr,Weekday,1,0.08053
2027,Apr,Weekday,2,0.08630
2027,Apr,Weekday,3,0.08742
2027,Apr,Weekday,4,0.08432
2027,Apr,Weekday,5,0.07780
2027,Apr,Weekday,6,0.07274
2027,Apr,Weekday,7,0.05716
2027,Apr,Weekday,8,0.01181
2027,Apr,Weekday,9,0.00878
2027,Apr,Weekday,10,0.00763
2027,Apr,Weekday,11,0.00953
